epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,400.162,1.12756,0.97494,1.21013,0.64212,0.73864,0.70115,0.38487,1.405,1.11426,1.3742,0.0096238,0.0096238,0.0096238
78,405.312,1.06681,0.95,1.1734,0.61595,0.77457,0.69981,0.35506,1.47773,1.1382,1.43592,0.00961885,0.00961885,0.00961885
79,410.556,1.11556,0.98164,1.2157,0.67911,0.71023,0.74272,0.41721,1.43623,1.06235,1.42929,0.0096139,0.0096139,0.0096139
80,415.823,1.1006,0.96925,1.18898,0.74094,0.74755,0.75566,0.42132,1.37532,1.02866,1.37566,0.00960895,0.00960895,0.00960895
81,421.06,1.07654,0.91479,1.18329,0.73198,0.73864,0.77781,0.42044,1.42237,1.01833,1.36607,0.009604,0.009604,0.009604
82,426.311,1.07894,0.93193,1.17861,0.6975,0.71591,0.70008,0.38811,1.48181,1.09288,1.42225,0.00959905,0.00959905,0.00959905
83,431.677,1.07834,0.95827,1.1891,0.65993,0.70566,0.64752,0.33451,1.55089,1.20563,1.46932,0.0095941,0.0095941,0.0095941
84,436.892,1.0713,0.94031,1.1755,0.65604,0.63636,0.63281,0.34645,1.53017,1.24147,1.48163,0.00958915,0.00958915,0.00958915
85,442.145,1.07327,0.91521,1.18209,0.66919,0.73295,0.71797,0.38076,1.46927,1.07596,1.44056,0.0095842,0.0095842,0.0095842
86,447.387,1.06414,0.94628,1.18512,0.74096,0.71023,0.72917,0.40026,1.40798,1.05913,1.35493,0.00957925,0.00957925,0.00957925
87,452.602,1.0681,0.92113,1.18623,0.67227,0.74593,0.73794,0.41129,1.42248,1.10719,1.36373,0.0095743,0.0095743,0.0095743
88,457.791,1.07085,0.90894,1.18923,0.71617,0.67383,0.72916,0.38823,1.44415,1.0861,1.3689,0.00956935,0.00956935,0.00956935
89,462.956,1.03381,0.92596,1.17636,0.71393,0.71591,0.75263,0.4195,1.38719,1.11438,1.38511,0.0095644,0.0095644,0.0095644
90,468.123,1.0872,0.94219,1.19354,0.68893,0.78409,0.7458,0.40743,1.38127,1.09442,1.37803,0.00955945,0.00955945,0.00955945
91,473.375,1.0579,0.91999,1.17389,0.62581,0.7222,0.68443,0.35423,1.45157,1.19277,1.41158,0.0095545,0.0095545,0.0095545
92,478.561,1.06857,0.92099,1.20171,0.67129,0.65341,0.66952,0.34002,1.49927,1.23186,1.46708,0.00954955,0.00954955,0.00954955
93,483.726,1.05477,0.94859,1.15778,0.65634,0.72159,0.71954,0.37296,1.44302,1.1195,1.38281,0.0095446,0.0095446,0.0095446
94,489.081,1.04063,0.91685,1.15555,0.73148,0.78939,0.73133,0.39379,1.46243,1.02407,1.45619,0.00953965,0.00953965,0.00953965
95,494.333,1.0941,0.92548,1.18502,0.68549,0.78019,0.73304,0.38798,1.47751,1.03798,1.42449,0.0095347,0.0095347,0.0095347
96,499.629,1.03851,0.91891,1.1604,0.73494,0.70455,0.73496,0.41132,1.37674,1.04471,1.34193,0.00952975,0.00952975,0.00952975
