epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,195.694,1.25666,1.0742,1.25332,0.74715,0.63636,0.71072,0.36171,1.51548,1.14479,1.43863,0.00168815,0.00168815,0.00168815
65,199.572,1.27373,1.04601,1.21878,0.67778,0.72906,0.72038,0.34451,1.57803,1.17967,1.4615,0.0016832,0.0016832,0.0016832
66,203.522,1.24542,1.08389,1.23618,0.68984,0.66977,0.71259,0.35369,1.50384,1.25025,1.4496,0.00167825,0.00167825,0.00167825
67,207.384,1.27068,1.06487,1.24536,0.63909,0.67412,0.68416,0.33121,1.53969,1.26493,1.45305,0.0016733,0.0016733,0.0016733
68,211.272,1.23242,1.03828,1.23771,0.65549,0.69318,0.68091,0.34833,1.5108,1.20945,1.47359,0.00166835,0.00166835,0.00166835
69,214.769,1.22192,1.01266,1.21159,0.7147,0.65909,0.69746,0.34314,1.58776,1.14749,1.50813,0.0016634,0.0016634,0.0016634
70,218.567,1.19554,0.99651,1.18709,0.62053,0.71544,0.69539,0.36581,1.50059,1.25716,1.41424,0.00165845,0.00165845,0.00165845
71,222.466,1.16695,0.95724,1.2027,0.75164,0.57955,0.6696,0.3399,1.52958,1.33373,1.47048,0.0016535,0.0016535,0.0016535
72,226.702,1.19528,1.00312,1.17965,0.70044,0.72727,0.71104,0.38599,1.43172,1.18204,1.35952,0.00164855,0.00164855,0.00164855
73,230.739,1.19315,0.9945,1.21297,0.6372,0.67045,0.69297,0.34239,1.50603,1.23465,1.42858,0.0016436,0.0016436,0.0016436
74,234.697,1.20108,1.03798,1.20495,0.66559,0.67854,0.69095,0.33638,1.53053,1.3078,1.46428,0.00163865,0.00163865,0.00163865
75,238.818,1.17799,0.99653,1.18871,0.69284,0.65909,0.67219,0.33689,1.55862,1.35903,1.46858,0.0016337,0.0016337,0.0016337
76,242.772,1.20788,1.01599,1.19824,0.70179,0.63068,0.63885,0.30721,1.53077,1.39318,1.49176,0.00162875,0.00162875,0.00162875
77,246.1,1.15118,0.96069,1.15831,0.6822,0.70742,0.70343,0.3693,1.46028,1.13508,1.40837,0.0016238,0.0016238,0.0016238
78,249.801,1.17283,0.93956,1.17619,0.61752,0.688,0.6893,0.35609,1.49417,1.21485,1.4641,0.00161885,0.00161885,0.00161885
79,253.52,1.16401,0.97005,1.16801,0.67771,0.64773,0.68054,0.36607,1.44316,1.20688,1.3834,0.0016139,0.0016139,0.0016139
80,257.063,1.19505,1.03573,1.20876,0.59427,0.71023,0.69298,0.36336,1.43612,1.14187,1.36892,0.00160895,0.00160895,0.00160895
81,260.948,1.18731,0.99935,1.18732,0.67003,0.69318,0.67322,0.35414,1.45936,1.23115,1.41232,0.001604,0.001604,0.001604
82,264.966,1.16405,0.9725,1.19256,0.67224,0.6759,0.64433,0.33431,1.55164,1.22748,1.50247,0.00159905,0.00159905,0.00159905
83,269.083,1.12972,0.9436,1.1499,0.62458,0.67116,0.65512,0.35212,1.48022,1.18697,1.42769,0.0015941,0.0015941,0.0015941
84,272.883,1.13487,0.90761,1.16614,0.73847,0.62569,0.69023,0.35895,1.47673,1.2909,1.44143,0.00158915,0.00158915,0.00158915
85,277.1,1.19237,0.95114,1.21152,0.61966,0.71591,0.68262,0.3548,1.50693,1.28515,1.44415,0.0015842,0.0015842,0.0015842
86,281.028,1.14588,0.94767,1.18617,0.70872,0.71591,0.73622,0.38582,1.43363,1.18363,1.36293,0.00157925,0.00157925,0.00157925
87,284.508,1.10056,0.90609,1.14593,0.68191,0.69431,0.72553,0.39085,1.47031,1.12038,1.39134,0.0015743,0.0015743,0.0015743
88,288.241,1.13835,0.9298,1.17459,0.77152,0.65341,0.71725,0.38417,1.47228,1.13453,1.3979,0.00156935,0.00156935,0.00156935
89,292.381,1.10257,0.91624,1.14357,0.67019,0.78512,0.7511,0.40741,1.39542,1.13873,1.3484,0.0015644,0.0015644,0.0015644
90,296.138,1.12625,0.90889,1.15198,0.77312,0.69704,0.75772,0.41792,1.36834,1.05601,1.32825,0.00155945,0.00155945,0.00155945
91,299.773,1.13828,0.92952,1.16645,0.72972,0.66477,0.73789,0.36353,1.46937,1.12305,1.41448,0.0015545,0.0015545,0.0015545
92,303.655,1.11196,0.88634,1.15552,0.68185,0.71846,0.72649,0.3748,1.48568,1.0657,1.42566,0.00154955,0.00154955,0.00154955
93,307.438,1.11784,0.90067,1.15045,0.65313,0.76136,0.70857,0.36804,1.52733,1.12273,1.43108,0.0015446,0.0015446,0.0015446
94,311.057,1.14187,0.93861,1.16864,0.64635,0.72727,0.69679,0.35526,1.44997,1.11183,1.38939,0.00153965,0.00153965,0.00153965
95,314.504,1.12552,0.90891,1.15416,0.71218,0.70455,0.69224,0.36477,1.51341,1.09213,1.46231,0.0015347,0.0015347,0.0015347
96,318.488,1.11229,0.90279,1.15542,0.70647,0.67614,0.67751,0.34961,1.55964,1.15156,1.47477,0.00152975,0.00152975,0.00152975
97,322.13,1.09247,0.88416,1.1367,0.70341,0.67376,0.68556,0.36618,1.51495,1.17238,1.45043,0.0015248,0.0015248,0.0015248
98,325.717,1.13238,0.91569,1.14744,0.69955,0.6875,0.70512,0.38255,1.44745,1.08617,1.37892,0.00151985,0.00151985,0.00151985
99,329.592,1.0996,0.90827,1.1461,0.6607,0.68182,0.67527,0.34491,1.53121,1.14632,1.44409,0.0015149,0.0015149,0.0015149
100,333.397,1.09406,0.8918,1.1504,0.72539,0.66477,0.68194,0.32859,1.59888,1.31028,1.50185,0.00150995,0.00150995,0.00150995
101,337.068,1.09541,0.90546,1.12739,0.68064,0.65392,0.67722,0.33386,1.46646,1.23466,1.39997,0.001505,0.001505,0.001505
102,340.899,1.06722,0.86385,1.12701,0.7348,0.65909,0.71398,0.38029,1.4221,1.14813,1.33527,0.00150005,0.00150005,0.00150005
103,344.599,1.09874,0.88669,1.15789,0.6492,0.67295,0.65962,0.33364,1.51378,1.2335,1.45054,0.0014951,0.0014951,0.0014951
104,347.859,1.08783,0.8648,1.14092,0.7269,0.71078,0.73484,0.38099,1.5102,1.11316,1.47949,0.00149015,0.00149015,0.00149015
105,351.489,1.06881,0.86423,1.14315,0.68146,0.73295,0.74121,0.40074,1.45173,1.0743,1.42482,0.0014852,0.0014852,0.0014852
106,355.367,1.11849,0.87646,1.16304,0.73506,0.72159,0.76609,0.38515,1.52804,1.03548,1.48989,0.00148025,0.00148025,0.00148025
107,359.21,1.10297,0.84575,1.12936,0.73685,0.72159,0.7701,0.40962,1.48061,1.05499,1.4242,0.0014753,0.0014753,0.0014753
108,362.798,1.10381,0.85272,1.1415,0.64543,0.70455,0.69104,0.33372,1.57114,1.23193,1.49149,0.00147035,0.00147035,0.00147035
109,366.436,1.05486,0.85893,1.13548,0.65973,0.76136,0.73339,0.39523,1.45604,1.05241,1.39852,0.0014654,0.0014654,0.0014654
110,370.589,1.07493,0.86392,1.13584,0.69772,0.69886,0.70823,0.3649,1.53796,1.12565,1.48555,0.00146045,0.00146045,0.00146045
111,374.347,1.05392,0.83927,1.11666,0.66988,0.74943,0.72664,0.36471,1.52685,1.15381,1.44817,0.0014555,0.0014555,0.0014555
112,377.977,1.07425,0.86308,1.13009,0.67626,0.72159,0.70857,0.36555,1.47989,1.11954,1.42348,0.00145055,0.00145055,0.00145055
113,381.573,1.08541,0.88085,1.14426,0.6973,0.66754,0.70566,0.37276,1.56464,1.14637,1.44284,0.0014456,0.0014456,0.0014456
114,385.406,1.07265,0.84062,1.11444,0.78214,0.63068,0.71225,0.36005,1.55356,1.18577,1.462,0.00144065,0.00144065,0.00144065
115,389.033,1.05673,0.84879,1.11624,0.72882,0.67045,0.72303,0.36767,1.5354,1.10099,1.4733,0.0014357,0.0014357,0.0014357
116,392.753,1.05998,0.87497,1.13192,0.66202,0.73864,0.73685,0.40711,1.38823,1.022,1.35891,0.00143075,0.00143075,0.00143075
117,396.609,1.08357,0.85935,1.12535,0.70394,0.72952,0.72944,0.39107,1.43694,1.0759,1.35587,0.0014258,0.0014258,0.0014258
118,400.086,1.06423,0.85276,1.12787,0.71738,0.74996,0.74695,0.41121,1.40381,1.02253,1.37915,0.00142085,0.00142085,0.00142085
119,403.686,1.07691,0.84538,1.12997,0.66786,0.71023,0.72226,0.37467,1.47202,1.13462,1.3739,0.0014159,0.0014159,0.0014159
120,407.476,1.01157,0.80162,1.09611,0.74291,0.625,0.6975,0.35524,1.54418,1.17357,1.47788,0.00141095,0.00141095,0.00141095
