epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,359.283,1.09456,1.03392,1.25913,0.66958,0.63636,0.67034,0.36226,1.41866,1.21939,1.4621,0.0015644,0.0015644,0.0015644
90,363.119,1.1014,1.04316,1.2529,0.73015,0.73295,0.74081,0.4089,1.40858,1.09089,1.46019,0.00155945,0.00155945,0.00155945
91,367.162,1.10136,0.99053,1.24481,0.69846,0.68436,0.71087,0.3713,1.41748,1.16203,1.48877,0.0015545,0.0015545,0.0015545
92,371.221,1.08827,1.04667,1.27013,0.64353,0.70455,0.68303,0.37641,1.38533,1.1001,1.4879,0.00154955,0.00154955,0.00154955
93,375.084,1.07654,1.01502,1.24423,0.67382,0.76705,0.7352,0.41529,1.39182,1.07004,1.44785,0.0015446,0.0015446,0.0015446
94,379.113,1.08521,0.96663,1.25199,0.73566,0.67045,0.70738,0.39008,1.44375,1.10332,1.46104,0.00153965,0.00153965,0.00153965
95,383.028,1.0972,1.02111,1.25167,0.73092,0.72727,0.72835,0.39452,1.42623,1.02838,1.44166,0.0015347,0.0015347,0.0015347
96,386.828,1.07323,0.97649,1.24129,0.69647,0.63068,0.68292,0.37319,1.44907,1.16154,1.47122,0.00152975,0.00152975,0.00152975
97,390.716,1.08532,1.009,1.24599,0.71524,0.72727,0.72018,0.40412,1.44156,1.09444,1.4921,0.0015248,0.0015248,0.0015248
98,394.576,1.05738,0.99538,1.22135,0.70568,0.69318,0.71156,0.4143,1.411,1.13329,1.46322,0.00151985,0.00151985,0.00151985
99,398.39,1.07812,0.98032,1.24161,0.70053,0.82955,0.75219,0.40924,1.43293,1.17226,1.46221,0.0015149,0.0015149,0.0015149
100,402.355,1.09425,0.99675,1.25786,0.6738,0.75568,0.70373,0.39048,1.42616,1.10415,1.45542,0.00150995,0.00150995,0.00150995
101,406.185,1.08219,0.97822,1.23401,0.64099,0.75568,0.72321,0.40766,1.39754,1.10233,1.45383,0.001505,0.001505,0.001505
102,410.138,1.0686,0.94467,1.23276,0.72268,0.67045,0.70936,0.39289,1.45547,1.15894,1.51876,0.00150005,0.00150005,0.00150005
103,414.006,1.07662,0.95063,1.23983,0.70496,0.8125,0.75463,0.43298,1.46595,0.99811,1.51133,0.0014951,0.0014951,0.0014951
104,417.983,1.04916,0.96692,1.21186,0.76983,0.69886,0.7496,0.39691,1.43767,1.0239,1.49315,0.00149015,0.00149015,0.00149015
105,421.861,1.04658,0.96105,1.23459,0.72229,0.6798,0.73235,0.4167,1.35917,1.0668,1.41779,0.0014852,0.0014852,0.0014852
106,425.938,1.05779,0.94466,1.23265,0.68812,0.77273,0.75717,0.42127,1.42512,1.01404,1.48353,0.00148025,0.00148025,0.00148025
107,429.912,1.02185,0.93911,1.21598,0.69924,0.73864,0.72551,0.38837,1.41177,1.06453,1.4681,0.0014753,0.0014753,0.0014753
108,433.783,1.05491,0.94464,1.24045,0.6969,0.75771,0.73115,0.4034,1.44267,1.07413,1.49438,0.00147035,0.00147035,0.00147035
109,437.796,1.05301,0.93511,1.23076,0.74028,0.73295,0.76633,0.42439,1.40204,1.05551,1.4824,0.0014654,0.0014654,0.0014654
110,441.699,1.04165,0.93041,1.21599,0.74299,0.73914,0.72767,0.39332,1.41278,1.06433,1.46416,0.00146045,0.00146045,0.00146045
111,445.623,1.03874,0.97298,1.23068,0.68391,0.73761,0.73181,0.40864,1.34396,1.03577,1.39255,0.0014555,0.0014555,0.0014555
112,449.706,1.00911,0.92968,1.21917,0.69619,0.75568,0.72681,0.40011,1.43265,1.0873,1.45135,0.00145055,0.00145055,0.00145055
113,453.545,1.06087,0.97153,1.22085,0.6399,0.75,0.69536,0.37785,1.43689,1.15024,1.45636,0.0014456,0.0014456,0.0014456
114,457.367,1.03165,0.92885,1.20375,0.69146,0.77273,0.73088,0.36646,1.48292,1.15772,1.55317,0.00144065,0.00144065,0.00144065
115,461.313,1.0247,0.9257,1.21658,0.64583,0.75634,0.69104,0.37807,1.42245,1.13936,1.5012,0.0014357,0.0014357,0.0014357
116,465.144,1.02257,0.92115,1.21542,0.61561,0.77346,0.681,0.37614,1.43243,1.09192,1.47183,0.00143075,0.00143075,0.00143075
117,468.952,1.01991,0.96095,1.21265,0.70058,0.67045,0.67932,0.34938,1.49447,1.09824,1.52816,0.0014258,0.0014258,0.0014258
118,473.051,1.05522,0.95076,1.22761,0.68902,0.75535,0.74211,0.41517,1.40959,1.0047,1.46377,0.00142085,0.00142085,0.00142085
119,476.921,0.98755,0.91027,1.19934,0.63334,0.72159,0.68997,0.37462,1.43256,1.13694,1.48065,0.0014159,0.0014159,0.0014159
120,480.758,0.99626,0.89137,1.19511,0.67881,0.76852,0.73621,0.4119,1.38024,1.03018,1.41297,0.00141095,0.00141095,0.00141095
121,484.683,0.96238,0.85911,1.16997,0.74244,0.72067,0.74516,0.41377,1.36629,0.99371,1.43617,0.001406,0.001406,0.001406
122,488.547,0.98088,0.87922,1.17904,0.70729,0.76884,0.74272,0.41422,1.38329,1.00373,1.46159,0.00140105,0.00140105,0.00140105
123,492.387,1.00578,0.89225,1.18095,0.73976,0.72159,0.75425,0.40578,1.38806,1.0484,1.44253,0.0013961,0.0013961,0.0013961
124,496.463,1.01075,0.87085,1.19473,0.69089,0.75568,0.74335,0.40836,1.40408,1.05925,1.44829,0.00139115,0.00139115,0.00139115
125,500.377,0.96304,0.86534,1.18136,0.65705,0.82386,0.72827,0.40841,1.42191,1.04122,1.45958,0.0013862,0.0013862,0.0013862
126,504.666,0.96175,0.86085,1.17251,0.59627,0.82955,0.71844,0.38381,1.45141,1.03988,1.48235,0.00138125,0.00138125,0.00138125
127,508.844,0.98901,0.88763,1.20542,0.66934,0.77061,0.69288,0.37014,1.50187,1.0767,1.53788,0.0013763,0.0013763,0.0013763
128,512.876,0.98921,0.87646,1.20702,0.67528,0.73864,0.72332,0.39234,1.47016,1.06554,1.50465,0.00137135,0.00137135,0.00137135
129,516.962,0.98405,0.88194,1.20224,0.70587,0.73864,0.73439,0.41977,1.36308,1.00716,1.40308,0.0013664,0.0013664,0.0013664
130,521.266,0.97202,0.86004,1.18147,0.65401,0.76136,0.71989,0.39955,1.42148,0.99962,1.49769,0.00136145,0.00136145,0.00136145
131,525.329,0.98825,0.85638,1.18445,0.75692,0.73295,0.72731,0.36869,1.49359,1.09461,1.54409,0.0013565,0.0013565,0.0013565
132,529.392,0.96294,0.83987,1.16436,0.7434,0.72159,0.75201,0.40552,1.46022,1.0084,1.50345,0.00135155,0.00135155,0.00135155
133,533.483,0.96116,0.84165,1.17079,0.64882,0.75,0.72175,0.40211,1.43554,1.05464,1.47831,0.0013466,0.0013466,0.0013466
