epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,626.776,0.72122,0.50415,1.36012,0.9214,0.8445,0.91684,0.77191,0.91672,0.73965,1.50684,0.0096436,0.0096436,0.0096436
74,635.54,0.72217,0.50283,1.36249,0.91729,0.84364,0.91229,0.7784,0.90458,0.7532,1.50766,0.00963865,0.00963865,0.00963865
75,643.977,0.73073,0.51766,1.36719,0.90799,0.8488,0.91352,0.77938,0.88262,0.76942,1.52893,0.0096337,0.0096337,0.0096337
76,652.96,0.71904,0.50596,1.37262,0.90602,0.85997,0.9248,0.78732,0.87556,0.7313,1.53571,0.00962875,0.00962875,0.00962875
77,661.594,0.74103,0.52165,1.38171,0.92809,0.85137,0.91841,0.78566,0.89527,0.75534,1.5485,0.0096238,0.0096238,0.0096238
78,670.199,0.72872,0.51572,1.36997,0.93571,0.85026,0.92105,0.7893,0.92286,0.72456,1.57217,0.00961885,0.00961885,0.00961885
79,678.74,0.7146,0.49562,1.35896,0.89761,0.87887,0.92779,0.79641,0.87614,0.67942,1.53333,0.0096139,0.0096139,0.0096139
80,687.978,0.71967,0.51432,1.36949,0.91265,0.84536,0.91578,0.7862,0.88162,0.73557,1.54627,0.00960895,0.00960895,0.00960895
81,696.639,0.71638,0.50111,1.34687,0.91981,0.85729,0.92191,0.79442,0.88333,0.73486,1.528,0.009604,0.009604,0.009604
82,705.217,0.6979,0.48777,1.33998,0.93056,0.84622,0.92649,0.80122,0.85932,0.69536,1.498,0.00959905,0.00959905,0.00959905
83,713.648,0.70716,0.49529,1.35841,0.9249,0.85701,0.92346,0.79656,0.83715,0.67409,1.48717,0.0095941,0.0095941,0.0095941
84,721.988,0.70107,0.49409,1.34138,0.90929,0.86114,0.9216,0.79344,0.85773,0.7109,1.50519,0.00958915,0.00958915,0.00958915
85,730.217,0.69296,0.48638,1.34537,0.89746,0.87223,0.92185,0.79691,0.86221,0.727,1.51243,0.0095842,0.0095842,0.0095842
86,738.559,0.71142,0.49306,1.35161,0.90695,0.86942,0.92349,0.7968,0.85847,0.67562,1.51298,0.00957925,0.00957925,0.00957925
87,746.864,0.69864,0.48876,1.3515,0.92936,0.85895,0.92472,0.80167,0.84479,0.69551,1.53633,0.0095743,0.0095743,0.0095743
88,755.188,0.69482,0.48795,1.32746,0.90718,0.85825,0.91981,0.79077,0.88516,0.75773,1.53751,0.00956935,0.00956935,0.00956935
89,763.52,0.70149,0.49096,1.34538,0.93314,0.8634,0.92867,0.7953,0.88317,0.69651,1.48557,0.0095644,0.0095644,0.0095644
90,772.116,0.69144,0.48031,1.34233,0.91627,0.86489,0.92644,0.79817,0.86916,0.69664,1.53255,0.00955945,0.00955945,0.00955945
91,780.384,0.68245,0.47475,1.34477,0.91985,0.86856,0.9289,0.80367,0.86057,0.65978,1.51248,0.0095545,0.0095545,0.0095545
92,788.741,0.6882,0.47935,1.33784,0.93172,0.85577,0.92541,0.80578,0.83489,0.68944,1.51729,0.00954955,0.00954955,0.00954955
93,797.079,0.69285,0.48042,1.34366,0.89989,0.8677,0.92154,0.80168,0.84677,0.71877,1.50364,0.0095446,0.0095446,0.0095446
94,805.379,0.70625,0.48977,1.35303,0.91776,0.83849,0.91151,0.78134,0.85457,0.76421,1.49013,0.00953965,0.00953965,0.00953965
95,813.718,0.69353,0.48775,1.34578,0.9199,0.84847,0.91529,0.79449,0.84449,0.7135,1.49803,0.0095347,0.0095347,0.0095347
96,821.996,0.67298,0.46764,1.32204,0.92043,0.86168,0.92174,0.80262,0.84232,0.72053,1.46319,0.00952975,0.00952975,0.00952975
97,830.275,0.67776,0.4694,1.31368,0.91031,0.86598,0.91841,0.78994,0.87317,0.72435,1.48213,0.0095248,0.0095248,0.0095248
98,838.652,0.68371,0.47793,1.33663,0.92833,0.85052,0.92116,0.7997,0.86442,0.70216,1.50306,0.00951985,0.00951985,0.00951985
99,847.025,0.6852,0.47376,1.32768,0.91064,0.85137,0.91715,0.79321,0.86871,0.7269,1.50172,0.0095149,0.0095149,0.0095149
100,855.291,0.67851,0.47982,1.32702,0.92151,0.85911,0.92497,0.80382,0.87235,0.68826,1.50331,0.00950995,0.00950995,0.00950995
101,863.627,0.67383,0.47169,1.32963,0.92007,0.87027,0.92882,0.79643,0.87905,0.67038,1.51621,0.009505,0.009505,0.009505
102,872.023,0.68446,0.48489,1.32924,0.92346,0.86031,0.92089,0.78932,0.85939,0.70729,1.51258,0.00950005,0.00950005,0.00950005
103,880.281,0.67988,0.47289,1.33488,0.9336,0.84559,0.91814,0.78899,0.85747,0.70989,1.51826,0.0094951,0.0094951,0.0094951
104,888.608,0.66828,0.46866,1.32098,0.91603,0.85287,0.91676,0.7938,0.83989,0.69769,1.51484,0.00949015,0.00949015,0.00949015
105,896.892,0.67755,0.47668,1.33534,0.89479,0.8695,0.91802,0.7907,0.87263,0.71694,1.49351,0.0094852,0.0094852,0.0094852
106,905.158,0.66908,0.47708,1.31683,0.91882,0.85653,0.91933,0.7987,0.84728,0.68434,1.53364,0.00948025,0.00948025,0.00948025
107,913.52,0.66521,0.46251,1.3209,0.91519,0.84536,0.92329,0.80103,0.81936,0.66945,1.4994,0.0094753,0.0094753,0.0094753
108,921.795,0.66338,0.45771,1.30324,0.91736,0.84622,0.91837,0.79457,0.86713,0.67183,1.54729,0.00947035,0.00947035,0.00947035
109,930.103,0.65874,0.45356,1.31501,0.90942,0.8634,0.92118,0.80438,0.84066,0.66188,1.51306,0.0094654,0.0094654,0.0094654
110,938.5,0.64784,0.44979,1.30307,0.91135,0.8488,0.92287,0.79591,0.84795,0.70227,1.49478,0.00946045,0.00946045,0.00946045
111,946.975,0.65082,0.44639,1.29085,0.91883,0.85583,0.91831,0.78985,0.86795,0.7037,1.51086,0.0094555,0.0094555,0.0094555
112,955.456,0.65973,0.45734,1.31578,0.92687,0.86017,0.92707,0.80418,0.84545,0.69492,1.47317,0.00945055,0.00945055,0.00945055
113,963.981,0.66326,0.47105,1.30971,0.9224,0.86512,0.92566,0.80089,0.84985,0.70044,1.48991,0.0094456,0.0094456,0.0094456
114,972.561,0.64548,0.44591,1.29691,0.93804,0.85137,0.92217,0.80424,0.81318,0.68961,1.48528,0.00944065,0.00944065,0.00944065
115,981.078,0.66041,0.47055,1.31784,0.92464,0.86435,0.92249,0.80432,0.83146,0.67799,1.53197,0.0094357,0.0094357,0.0094357
116,989.572,0.64874,0.45219,1.29426,0.91299,0.85997,0.92056,0.80769,0.80272,0.70176,1.56186,0.00943075,0.00943075,0.00943075
117,998.064,0.64157,0.44596,1.28964,0.92632,0.85325,0.92062,0.80663,0.80585,0.69606,1.52187,0.0094258,0.0094258,0.0094258
118,1006.54,0.67366,0.47157,1.3212,0.92091,0.8503,0.92258,0.79922,0.83637,0.6834,1.52473,0.00942085,0.00942085,0.00942085
119,1015.08,0.64852,0.45455,1.29905,0.90775,0.87371,0.92521,0.80937,0.81501,0.65952,1.45714,0.0094159,0.0094159,0.0094159
120,1023.65,0.65773,0.4565,1.30256,0.93243,0.85911,0.92502,0.80554,0.83865,0.66063,1.51751,0.00941095,0.00941095,0.00941095
121,1032.09,0.64773,0.44795,1.29347,0.91773,0.86254,0.91982,0.79808,0.83621,0.69646,1.52517,0.009406,0.009406,0.009406
